scenario,episode,p_correct,lo95,hi95
scaffolding_nofade,37,0.7663530241258306,0.751984545105166,0.7790543063671673
scaffolding_nofade,38,0.7668861087798029,0.752262674542328,0.7797457515188408
scaffolding_nofade,39,0.7674127608955591,0.7526086671755566,0.7803785680568642
scaffolding_nofade,40,0.7679502932166207,0.7530730473098051,0.7809774690015836
scaffolding_nofade,41,0.7685089473296541,0.7535715088406075,0.7816096688321705
scaffolding_nofade,42,0.7690881216920628,0.7539883072532769,0.7822461945748568
scaffolding_nofade,43,0.7696862888536732,0.7544442790819492,0.7829266546769195
scaffolding_nofade,44,0.7703019275586572,0.754942471112515,0.7835604321321702
scaffolding_nofade,45,0.7709335235612012,0.7554768796251871,0.784094738012985
scaffolding_nofade,46,0.7715795703840769,0.7560812251319494,0.7847408839438146
scaffolding_nofade,47,0.7722385700198391,0.7567649382838264,0.7853924315640762
scaffolding_nofade,48,0.7729090335743516,0.7574314959111714,0.7860780782823592
scaffolding_nofade,49,0.7735894818523243,0.758099779437284,0.7866940766919398
scaffolding_nofade,50,0.7742784458845398,0.7587614889980363,0.7873145173366117
scaffolding_nofade,51,0.7749744673964329,0.7594886782424871,0.787938260000547
scaffolding_nofade,52,0.7756760992177014,0.7602110576619844,0.7886825843034503
scaffolding_nofade,53,0.7763819056326213,0.7608532593477574,0.7893849801498276
scaffolding_nofade,54,0.7770904626707598,0.7615057553276213,0.7900737142314435
scaffolding_nofade,55,0.7778003583377916,0.7621760975109895,0.7907546349245577
scaffolding_nofade,56,0.778510192786145,0.7629111607774401,0.7914306931840974
scaffolding_nofade,57,0.7792185784252279,0.7638338973144255,0.7920996602048609
scaffolding_nofade,58,0.7799241399710102,0.7647564926286897,0.7926905710856492
scaffolding_nofade,59,0.7806255144347655,0.765676582657162,0.7932809448998903
scaffolding_nofade,60,0.7813213510508062,0.7665918282061444,0.7938240951093625
scaffolding_nofade,61,0.7820103111430775,0.7674999149395226,0.7943775220837744
scaffolding_nofade,62,0.7826910679305018,0.7683881235851417,0.795000555862402
scaffolding_nofade,63,0.7833623062710033,0.7691852510817639,0.7956175968334331
scaffolding_nofade,64,0.7840227223441654,0.7699717658254556,0.7962789114416149
scaffolding_nofade,65,0.7846710232725049,0.770744972544357,0.7969761658857115
scaffolding_nofade,66,0.7853059266813767,0.771470233204054,0.7977816498295103
scaffolding_nofade,67,0.7859261601975419,0.7720898004841982,0.7985734575257382
scaffolding_nofade,68,0.7865304608864601,0.7728157396945795,0.7992401400603855
scaffolding_nofade,69,0.7871175746283815,0.7735339815686088,0.7998050246357358
scaffolding_nofade,70,0.7876862554333363,0.7741763512726598,0.8003472064667138
scaffolding_nofade,71,0.7882352646951265,0.7747132654062807,0.8008660619957731
scaffolding_nofade,72,0.7887633703844389,0.7752347086601081,0.8013568583335744
scaffolding_nofade,73,0.7892693461812039,0.7756847332686365,0.8018183138274317
scaffolding_nofade,74,0.7897519705463256,0.7760428187611211,0.8022461611811629
scaffolding_nofade,75,0.7902100257329117,0.7763894375700227,0.8026897472632349
scaffolding_nofade,76,0.7906422967371237,0.776724034418432,0.8031068316421563
scaffolding_nofade,77,0.7910475701887663,0.7770460531863992,0.8034963505928231
scaffolding_nofade,78,0.7914246331817182,0.7773549363703035,0.8038572344715113
scaffolding_nofade,79,0.7917722720443038,0.7776501245158144,0.8040988412847296
scaffolding_nofade,80,0.7920894379630282,0.7779311970418207,0.8041915451525401
scaffolding_nofade,81,0.7923770165088015,0.7781993731376361,0.8043748242220983
scaffolding_nofade,82,0.7926371305866309,0.7785146764038162,0.804554996505803
scaffolding_nofade,83,0.7928719085073114,0.778953188448128,0.8046908819887214
scaffolding_nofade,84,0.7930834649609223,0.779391590376954,0.8047859903905836
scaffolding_nofade,85,0.7932739027315832,0.7798303083144701,0.8048438066309412
scaffolding_nofade,86,0.7934453142662744,0.7802683648393826,0.8048677960449107
scaffolding_nofade,87,0.7935997830975651,0.7804511737097116,0.8051040840487554
scaffolding_nofade,88,0.7937393851201245,0.7809231828831303,0.8056202033038576
scaffolding_nofade,89,0.7938661897209323,0.7811545373102207,0.8062296454162181
scaffolding_nofade,90,0.7939822607631145,0.781175571529963,0.8067593588807536
scaffolding_nofade,91,0.7940896574233608,0.781088001289088,0.8070344905602345
scaffolding_nofade,92,0.7941904348828837,0.780995787721993,0.8073778324690414
scaffolding_nofade,93,0.7942866448718944,0.7809072652411605,0.8078462141368642
scaffolding_nofade,94,0.7943803360675757,0.7808281359082732,0.8079971862962428
scaffolding_nofade,95,0.7944735543455361,0.7806655931390197,0.8078831516978611
scaffolding_nofade,96,0.7945683428847364,0.7805323834640481,0.8078628332579546
scaffolding_nofade,97,0.7946667421258787,0.780602359774731,0.8081878017720493
scaffolding_nofade,98,0.7947707895832513,0.7806971245451989,0.8085387871074534
scaffolding_nofade,99,0.7948825195100226,0.7806634635766284,0.8088488132605554
scaffolding_nofade,100,0.7950039624169813,0.7806423809717232,0.8090336791881522
scaffolding_nofade,101,0.7951371444447138,0.7806796504637087,0.809030480988629
scaffolding_nofade,102,0.7952840865892207,0.7808129683978035,0.8089931668484742
scaffolding_nofade,103,0.7954468037809668,0.7810296251571086,0.8089258655170968
scaffolding_nofade,104,0.7956273038173725,0.7813181525179779,0.8088492374053285
scaffolding_nofade,105,0.795827586148753,0.7816825445998611,0.8090238693986924
scaffolding_nofade,106,0.7960496405177263,0.7820509778284865,0.8091877609578935
scaffolding_nofade,107,0.7962954454521269,0.7826603146009532,0.8090463293180756
scaffolding_nofade,108,0.7965669666114815,0.7833146205089253,0.8090061853403986
scaffolding_nofade,109,0.7968661549871323,0.7836673767600343,0.8088358985349205
scaffolding_nofade,110,0.7971949449561372,0.7833679853544869,0.8084302482701401
scaffolding_nofade,111,0.7975552521891266,0.7830677917005227,0.8083683955699436
scaffolding_nofade,112,0.7979489714123662,0.7827591698735943,0.8086716922123617
scaffolding_nofade,113,0.798377974024363,0.7828265334936769,0.8096107888011116
scaffolding_nofade,114,0.798844105567463,0.7835343554533196,0.8098654125385033
scaffolding_nofade,115,0.7993491830550264,0.7842588470974614,0.8113843983901693
scaffolding_nofade,116,0.799894992154931,0.7832951651304734,0.8127073136705917
scaffolding_nofade,117,0.8004832842303622,0.7831954356170582,0.8134629044884523
scaffolding_nofade,118,0.8011157732390904,0.782201231382396,0.815171884928404
scaffolding_nofade,119,0.8017941324927289,0.7816629037292686,0.8169772242495735
scaffolding_rapid,0,0.5438916340226327,0.5156177131145533,0.5697495300528185
scaffolding_rapid,1,0.5606955887591871,0.5358690318258377,0.583170950503257
scaffolding_rapid,2,0.5765405522896585,0.5551119205201736,0.5968396721301137
scaffolding_rapid,3,0.5914394223762263,0.5713588008335494,0.6102051748099807
scaffolding_rapid,4,0.6054127284713674,0.5868871536295105,0.6239470283967237
scaffolding_rapid,5,0.6184869729752346,0.6010746145986301,0.6354270244899038
scaffolding_rapid,6,0.6306931648264477,0.6142728067613347,0.6461657063692962
scaffolding_rapid,7,0.6420655512732626,0.6269171388486985,0.6565027734375333
scaffolding_rapid,8,0.652640543345094,0.6385766016915174,0.6664048239954057
scaffolding_rapid,9,0.6624558235118194,0.6493607809380751,0.6761393965575039
scaffolding_rapid,10,0.6715496196745794,0.6588368558218105,0.6847036247312698
scaffolding_rapid,11,0.6799601273778852,0.6675441276747559,0.6930404269416515
scaffolding_rapid,12,0.687725061425985,0.6756530441074343,0.7007380613268013
scaffolding_rapid,13,0.6948813184645131,0.6831986608567053,0.7078376384423204
scaffolding_rapid,14,0.7014647331773045,0.689722316538125,0.7148135860719371
scaffolding_rapid,15,0.7075099122578753,0.6958795517371003,0.7207805252192638
scaffolding_rapid,16,0.7130501320300948,0.7014376858285346,0.7261642094723227
scaffolding_rapid,17,0.7181172873600252,0.7063168819109222,0.7312423080687067
scaffolding_rapid,18,0.7227418812178183,0.7108208542469284,0.7356610530894641
scaffolding_rapid,19,0.7269530458504145,0.7145538622114224,0.7395066694592456
scaffolding_rapid,20,0.7307785879765913,0.7178646732418523,0.743142113538397
scaffolding_rapid,21,0.7342450517000139,0.7211780576058249,0.7463916085693939
scaffolding_rapid,22,0.7373777939516067,0.7240907548580054,0.7496186765452372
scaffolding_rapid,23,0.7402010682270408,0.7269327683611424,0.7523682377479138
scaffolding_rapid,24,0.7427381131910087,0.7294753785821231,0.7548253927478914
scaffolding_rapid,25,0.7450112433926085,0.7316869251479929,0.756842620821337
scaffolding_rapid,26,0.7470419398918897,0.7334701693326299,0.7587061820380572
scaffolding_rapid,27,0.7488509390525695,0.735212415537323,0.7604974375028043
scaffolding_rapid,28,0.7504583181252755,0.7368432271826716,0.7622511159660362
scaffolding_rapid,29,0.7518835765432392,0.7382311844814972,0.7636725477375398
scaffolding_rapid,30,0.7531457120904382,0.7393370066078182,0.7648649695527464
scaffolding_rapid,31,0.7542632912914252,0.7402939192771836,0.7658945846918157
scaffolding_rapid,32,0.7552545135216325,0.7411225637215517,0.7669347617896991
scaffolding_rapid,33,0.7561372684544475,0.7418426600136309,0.7681693060924142
scaffolding_rapid,34,0.7569291865531885,0.7424737057032336,0.7693061973958085
scaffolding_rapid,35,0.7576476823874156,0.7430350195374505,0.7700354725455085
scaffolding_rapid,36,0.7583099906079545,0.7435457765419125,0.7708417973414241
scaffolding_rapid,37,0.7589331944568345,0.7441171671657433,0.7717778282563815
scaffolding_rapid,38,0.7595342467195871,0.7447496014149626,0.7727144633593902
scaffolding_rapid,39,0.7601299830499303,0.7454082242960676,0.7735573303670394
scaffolding_rapid,40,0.7607370146510203,0.745956393665124,0.7742630612557236
scaffolding_rapid,41,0.7613650741876302,0.746380343426629,0.7749826130146661
scaffolding_rapid,42,0.7620133545714185,0.746848958702148,0.7757400404190014
scaffolding_rapid,43,0.7626801508749922,0.7474175345443076,0.7764182586567547
scaffolding_rapid,44,0.7633637664730198,0.748061256506427,0.7770888696953373
scaffolding_rapid,45,0.7640625139039394,0.7487636455756407,0.7777514062216093
scaffolding_rapid,46,0.7647747156638095,0.7493868300039569,0.7784128101151342
scaffolding_rapid,47,0.7654987049318529,0.7499775495536142,0.7790821349826119
scaffolding_rapid,48,0.7662328262272124,0.7506070323008005,0.7798453552976091
scaffolding_rapid,49,0.7669754359964222,0.7513600953333995,0.7805225069716143
scaffolding_rapid,50,0.7677249031310894,0.7522754371428819,0.781233481281735
scaffolding_rapid,51,0.7684796094152854,0.7532156053531882,0.7818932283537161
scaffolding_rapid,52,0.7692379499021469,0.7541463131932414,0.7825191519333634
scaffolding_rapid,53,0.7699983332192101,0.7548228352016165,0.7831151670963864
scaffolding_rapid,54,0.7707591818020197,0.7554923034510517,0.7837215585094599
scaffolding_rapid,55,0.7715189320555823,0.7561488083631643,0.7844259921519453
scaffolding_rapid,56,0.772276034443266,0.7568088619049813,0.7851506351030328
scaffolding_rapid,57,0.7730289535027868,0.7574716220814199,0.7858617934550852
scaffolding_rapid,58,0.7737761677889594,0.7584051078670553,0.7865645219803026
scaffolding_rapid,59,0.7745161697429317,0.7594588306545246,0.7872555699640852
scaffolding_rapid,60,0.7752474654876675,0.7603950525169962,0.7879548253292835
scaffolding_rapid,61,0.7759685745494856,0.7612236293918906,0.7885960231398409
scaffolding_rapid,62,0.7766780295055038,0.7620292256263373,0.7891716633273447
scaffolding_rapid,63,0.777374375556885,0.7630073444458605,0.7897985778533018
scaffolding_rapid,64,0.7780561700278191,0.7638241815517033,0.7906012804228693
scaffolding_rapid,65,0.7787219817902156,0.7646075800184396,0.7914862020826497
scaffolding_rapid,66,0.7793703906141193,0.7653645484838945,0.7922755607472823
scaffolding_rapid,67,0.7799999864438919,0.7661033938661808,0.7929254679670363
scaffolding_rapid,68,0.7806093686002382,0.7668036285083599,0.7934941639824843
scaffolding_rapid,69,0.7811971449081724,0.7672576997049265,0.7940970001663676
scaffolding_rapid,70,0.7817619307510516,0.7677088433403398,0.79466356466325
scaffolding_rapid,71,0.7823023480508154,0.7681569410955466,0.7951991385362124
scaffolding_rapid,72,0.7828170241745848,0.7686018756952899,0.7957420034687076
scaffolding_rapid,73,0.7833045907677865,0.7690435306863412,0.7962603164837361
scaffolding_rapid,74,0.7837636825139687,0.7694817901926222,0.7967397076931485
scaffolding_rapid,75,0.7841929358214826,0.7699165386471987,0.7971784867358231
scaffolding_rapid,76,0.784590987437198,0.7703476605011303,0.7975749585077263
scaffolding_rapid,77,0.7849564729874203,0.7707740467989758,0.797927420370648
scaffolding_rapid,78,0.7852880254461696,0.771196660599926,0.7982341592319789
scaffolding_rapid,79,0.7855842735309803,0.7716167780518548,0.7983229413532886
scaffolding_rapid,80,0.7858440586719554,0.7719920552294245,0.7985153420137233
scaffolding_rapid,81,0.786068753854036,0.7722031796559594,0.7987725417035878
scaffolding_rapid,82,0.786261353492226,0.7723950881500082,0.798984744266353
scaffolding_rapid,83,0.7864248610740044,0.772573580029288,0.7990616293435747
scaffolding_rapid,84,0.7865622647704307,0.7727418976105891,0.7991029013578302
scaffolding_rapid,85,0.7866765401160248,0.7729397081548142,0.799109518551212
scaffolding_rapid,86,0.786770652402796,0.7732500424632509,0.799084103622284
scaffolding_rapid,87,0.786847558788034,0.7736825325375671,0.7990296458570313
scaffolding_rapid,88,0.786910210115581,0.7740831842400955,0.7993023069224487
scaffolding_rapid,89,0.7869615524503644,0.7744635825010431,0.799539024456158
scaffolding_rapid,90,0.7870045283260433,0.7743258846889911,0.7998124932578529
scaffolding_rapid,91,0.7870420777056575,0.7740926931724482,0.800076233156486
scaffolding_rapid,92,0.7870771386552041,0.7738609587125822,0.8003347482140765
scaffolding_rapid,93,0.7871126477300961,0.7736378025066291,0.8002660172943459
scaffolding_rapid,94,0.787151540074467,0.773497737441112,0.8001470394350559
scaffolding_rapid,95,0.7871967492332949,0.7735566178574571,0.8001620121612184
scaffolding_rapid,96,0.7872512066773218,0.7735596353057609,0.8004190254766502
scaffolding_rapid,97,0.7873178410407305,0.7734167731182192,0.8006937875438789
scaffolding_rapid,98,0.7873995770715277,0.7733194225727804,0.800951035637604
scaffolding_rapid,99,0.7874993342945629,0.7732782249448961,0.801188643977394
scaffolding_rapid,100,0.7876200253870795,0.773300427097575,0.801264318602534
scaffolding_rapid,101,0.787764554266668,0.7733932379385908,0.8013716100466486
scaffolding_rapid,102,0.787935813891454,0.7735638130950572,0.801411301382775
scaffolding_rapid,103,0.7881366837723227,0.7738192379414237,0.8016402993129785
scaffolding_rapid,104,0.7883700271969567,0.7741665089692044,0.8017160995906901
scaffolding_rapid,105,0.7886386881654394,0.7743677645791548,0.8017596390101773
scaffolding_rapid,106,0.7889454880371786,0.7747683474561285,0.801769955990096
scaffolding_rapid,107,0.7892932218889273,0.7754119940826851,0.8018965850636441
scaffolding_rapid,108,0.7896846545837203,0.7761689437365201,0.8021512663802087
scaffolding_rapid,109,0.790122516550648,0.7770330635408941,0.8020164504529507
scaffolding_rapid,110,0.7906094992755257,0.7772858099877414,0.8019915126382117
scaffolding_rapid,111,0.7911482505027264,0.776826013010739,0.8021006511035469
scaffolding_rapid,112,0.7917413691487379,0.7765729871486282,0.8023860310750062
scaffolding_rapid,113,0.7923913999283818,0.7772642123813149,0.803137365665087
scaffolding_rapid,114,0.7931008276951323,0.7780918020249964,0.803860612626251
scaffolding_rapid,115,0.7938720714975996,0.7778877116724898,0.805395536046897
scaffolding_rapid,116,0.7947074783550195,0.7779857117397656,0.8071213178460398
scaffolding_rapid,117,0.7956093167555462,0.7777000775601546,0.8087345361329769
scaffolding_rapid,118,0.7965797698822906,0.7782147819146188,0.8098389600862936
scaffolding_rapid,119,0.7976209285734132,0.777555284624507,0.8114413792434136
substitution,0,0.5393408470849013,0.5119111754749267,0.5665715121220939
substitution,1,0.5484767714365372,0.5236070602588906,0.5735623477321065
substitution,2,0.5571548004722592,0.5346631279530791,0.5801530322144317
substitution,3,0.5653863558570879,0.5438902384261086,0.586351600788944
substitution,4,0.5731838753946668,0.5523592100220133,0.5923167687568295
substitution,5,0.5805605946678822,0.5608019492695895,0.5986335378359754
substitution,6,0.5875303558915465,0.5684735040366955,0.6051130369286555
substitution,7,0.5941074423810792,0.5756664356342628,0.6112760949470192
substitution,8,0.6003064367896623,0.5821139471951082,0.617341726528588
substitution,9,0.6061421011243621,0.5882728892983017,0.6223812771995657
substitution,10,0.6116292764960833,0.5944117624338681,0.6272905826327454
substitution,11,0.6167828005687532,0.6002238966625104,0.6323353819222534
substitution,12,0.6216174407325891,0.6057218215819349,0.637274008494235
substitution,13,0.626147841120374,0.610909305340601,0.6416766838886715
substitution,14,0.6303884817026727,0.6152675396733841,0.6461184485830528
substitution,15,0.6343536478285868,0.618964962321466,0.6501221864761981
substitution,16,0.6380574087157851,0.6228994199034327,0.6537712287474677
substitution,17,0.6415136035316785,0.6260213622069623,0.6572759206881812
substitution,18,0.6447358338427763,0.6288853472938923,0.6606613070647904
substitution,19,0.6477374613386383,0.6315448565169868,0.6639895095687237
substitution,20,0.6505316098585859,0.6341647348838335,0.6670988247560963
substitution,21,0.6531311708623367,0.6364073917866256,0.6699218416659904
substitution,22,0.655548811589424,0.6384833166557657,0.6720335711230494
substitution,23,0.6577969852465361,0.6404339853873495,0.6741454798530369
substitution,24,0.6598879426469259,0.6421906545679948,0.6760440199430378
substitution,25,0.6618337448021698,0.6438213645945482,0.6777860617573512
substitution,26,0.6636462760343239,0.6453137494059502,0.6796088014700599
substitution,27,0.6653372572365025,0.6471728117587938,0.681322479242252
substitution,28,0.6669182589627188,0.6488194034625324,0.682929456073699
substitution,29,0.6684007140740956,0.6502115409458589,0.6847025129517784
substitution,30,0.6697959297088704,0.6515392300020001,0.6863884232556643
substitution,31,0.671115098378544,0.6523330411500553,0.6883356462868503
substitution,32,0.672369308022576,0.6530694166185408,0.6897257355816899
substitution,33,0.6735695508796563,0.6540491063318811,0.6910103825660994
substitution,34,0.6747267310552282,0.655154814818892,0.6923636980329594
substitution,35,0.6758516706829171,0.6558841544486999,0.6937876126755389
substitution,36,0.676955114592195,0.6566385268491908,0.6951184353805276
substitution,37,0.6780477334062209,0.6576476279560666,0.6962749614716305
substitution,38,0.6791401250025995,0.6587866894498083,0.6975581107039843
substitution,39,0.6802428142760143,0.6599760414035735,0.6988334466525087
substitution,40,0.6813661677879485,0.6612256461789936,0.7000653236250445
substitution,41,0.6825154818129046,0.6623291805008453,0.7012158278180627
substitution,42,0.6836882845984786,0.6634165575135522,0.7024306954318371
substitution,43,0.6848814543306004,0.6645544903688879,0.7036381630756029
substitution,44,0.6860918885880205,0.6657382673803901,0.7048368135960003
substitution,45,0.687316505613802,0.6669631923267131,0.7060101671322466
substitution,46,0.6885522454635044,0.6682245877276957,0.7071275775121104
substitution,47,0.6897960710251325,0.6695177979114062,0.7083083636686719
substitution,48,0.6910449689058208,0.6707096200665427,0.7095202870270613
substitution,49,0.6922959501801674,0.671889388224072,0.7107105963363491
substitution,50,0.6935460509951543,0.6730802871017318,0.7118778879502529
substitution,51,0.6947923330266685,0.6742783541867072,0.7130207709672666
substitution,52,0.6960318837827687,0.6754796540337009,0.7141003641424403
substitution,53,0.697261816749025,0.6766802790824031,0.7151179883267844
substitution,54,0.6984792713714867,0.6778665520913421,0.7161102021112625
substitution,55,0.6996814128731016,0.6790435070187688,0.7170496140395688
substitution,56,0.7008654318997061,0.6802088305297804,0.7179375845818698
substitution,57,0.7020285439920468,0.6813587093430146,0.7189337361920827
substitution,58,0.7031679888806408,0.682489358468061,0.7200255858023243
substitution,59,0.7042810296006665,0.6835970205629509,0.7210959060684448
substitution,60,0.7053649514244671,0.6846779650181837,0.7221307696747054
substitution,61,0.7064170606096579,0.6857284867617335,0.7229771728857831
substitution,62,0.7074346829612418,0.6867449047802202,0.7237854693989569
substitution,63,0.7084151622065616,0.6876066175136565,0.72455461877595
substitution,64,0.7093558581823456,0.6883819526601186,0.7254472478939318
substitution,65,0.7102541448335302,0.6892877011205428,0.7265073129993656
substitution,66,0.7111074080239776,0.6901572939207907,0.7276664806506357
substitution,67,0.7119130431596387,0.6909704353312173,0.728775004446337
substitution,68,0.7126684526251524,0.6916827138732257,0.7295154441397161
substitution,69,0.7133710430353069,0.6924180638043562,0.7301874649292956
substitution,70,0.7140182223032457,0.6930986001408147,0.7307941412847111
substitution,71,0.7146073965277572,0.693631520207406,0.7314073802051247
substitution,72,0.7151359667024587,0.6941251074846241,0.7319767952949633
substitution,73,0.7156013252501957,0.6945553324043029,0.7325108995223881
substitution,74,0.7160008523864877,0.6949004049623145,0.733005467715162
substitution,75,0.7163319123164295,0.6951697511226597,0.7334539439904402
substitution,76,0.7165918492700599,0.695366795957025,0.7337874020561237
substitution,77,0.7167779833818814,0.6955446700074244,0.7337632063563649
substitution,78,0.7168876064209506,0.6957669846814875,0.7336699512371895
substitution,79,0.7169179773787866,0.6959219705459257,0.7335058927938204
substitution,80,0.7168668823145925,0.6959351236895424,0.7333725137635432
substitution,81,0.7167386287546997,0.6958477600384421,0.7334221626934394
substitution,82,0.716541726316865,0.6957047714583567,0.7335096495368291
substitution,83,0.7162847375161663,0.6955136922186735,0.733543635376072
substitution,84,0.7159762187337005,0.6952587385787212,0.7333379886944863
substitution,85,0.7156247301671607,0.6949658158343345,0.7330573677488071
substitution,86,0.7152388442133131,0.6945965676161051,0.7327031000139184
substitution,87,0.7148271522795994,0.6942827446839321,0.7323138042947026
substitution,88,0.7143982700269603,0.6939540408606151,0.7319531541215204
substitution,89,0.7139608410499598,0.6935352261439386,0.7316585741996016
substitution,90,0.7135235390033694,0.6931002578797422,0.7313607588511449
substitution,91,0.7130950681865421,0.6926641359421061,0.7310671512619406
substitution,92,0.7126841625981057,0.6920303353936845,0.7307852137059438
substitution,93,0.712299583473698,0.6910784856809125,0.7305224260618365
substitution,94,0.7119501153185978,0.6901766240473276,0.7302862830714665
substitution,95,0.711644560445128,0.689339229810628,0.730110891150311
substitution,96,0.71139173202158,0.6889422214783251,0.7299749090532938
substitution,97,0.7112004456351076,0.6887710606863723,0.7298778921357578
substitution,98,0.7110795093655663,0.6886931755892396,0.729826051258192
substitution,99,0.7110377123606443,0.6887189770451995,0.7298255881843522
substitution,100,0.7110838118949103,0.6888321149034575,0.729932711295213
substitution,101,0.7112265188866767,0.6889086889709292,0.7300096925513962
substitution,102,0.7114744818369951,0.6893356536369193,0.7303295006275587
substitution,103,0.7118362691448337,0.6901334274905655,0.7307453275469974
substitution,104,0.7123203497418045,0.6911184277425724,0.7312583353407363
substitution,105,0.712935071978994,0.6919178940194392,0.7318746594801464
substitution,106,0.7136886406878931,0.6926489451900014,0.7327538754387133
substitution,107,0.7145890923275676,0.6935269436173234,0.7335805180528006
substitution,108,0.715644268121572,0.6943142438900523,0.73418448478897
substitution,109,0.7168617850813138,0.6949389459448122,0.7352357039206252
substitution,110,0.7182490048082997,0.6961511203285563,0.7362558967975824
substitution,111,0.7198129999667322,0.6976145165651191,0.7370345474027487
substitution,112,0.7215605183211384,0.6997836492317994,0.7381991655870652
substitution,113,0.7234979442420608,0.7015838584704824,0.7399084926005686
substitution,114,0.7256312575973569,0.7031436509558981,0.7422032760091902
substitution,115,0.7279659899684293,0.7052783092127614,0.7445692074802431
substitution,116,0.7305071781609044,0.7076058582663318,0.7478002405473776
substitution,117,0.7332593150190408,0.7096896755609912,0.7509503530895503
substitution,118,0.7362262976036521,0.7132589730627733,0.7543779515397115
substitution,119,0.7394113728556438,0.7158640642408644,0.7578900747008509
